text,label
Why have I been charged an extra pound?,Disputes
I think I may have been charged $1 extra on my app.  Could you provide some insight as to why this may have happened?,Disputes
Why do I see an extra €1 charge on my statement?,Disputes
Is the 1 pound charge I can see an error or an incorrect entry?,Disputes
Why did I get a $1 extra fee on the statement?,Disputes
Why was I charged $1 in a transaction?,Disputes
why is there a service fee on my statement?,Disputes
"My statement shows a 1£ purchase pending. I do not remember making this purchase, please let me know what this is about.",Disputes
I am seeing and extra 1$ charged to my account and wanted to know about it.,Disputes
Why did you charge me extra?,Disputes
An extra pound was charged!,Disputes
I got billed an extra pound!,Disputes
Why do I see an extra fee on my statement?,Disputes
"There must have been a mistake, why was I charged an extra pound?",Disputes
"When I look at my statement there is an extra fee, that is for what?",Disputes
There is an extra small charge on my card! What do I do?,Disputes
"I looked at my statement, and there is a charge for 1£ that I don't recognize.  Why is it on there?",Disputes
I got a €1 extra fee in my statement,Disputes
What is the extra fee on my statement?,Disputes
Why have I been charged an extra £1?,Disputes
"In my statement, I got a €1 extra fee.",Disputes
Why is there a charge for $1 on my account?,Disputes
"On my statement, there is a strange 1£ charge that appears as pending. What's causing that? I haven't purchased anything that's just a pound.",Disputes
what was the $1 fee i got,Disputes
I see a charge of 1L I do not recognize on my statement,Disputes
I was overcharged one extra pound!,Disputes
I noticed an extra pound charge?,Disputes
I have been charged an extra pound!,Disputes
Why does my statement show a $1 charge on my account?,Disputes
Why has my card been charged an extra pound?,Disputes
Why does my statement have an extra fee?,Disputes
There is a  €1 fee on my account I didn't authorize,Disputes
I was made to pay an additional pound!,Disputes
I was charged an extra pound for no reason. Why is that?,Disputes
It appears I have a fee in my statement.,Disputes
When did I get a $1 extra fee on my statement?,Disputes
What is this fee debit on my account?,Disputes
I was charged an extra dollar on my account and would like to know the reason.,Disputes
What is this extra €1 fee about?,Disputes
I was overcharged a pound.,Disputes
Why do i have an extra fee on my statement?,Disputes
What was the $1 charge for on my statement?,Disputes
I had a dollar charged to my account that's still pending and wanted to know what the charge is for?,Disputes
I was charged extra or a hidden fee when I purchased something from you. What's the deal? I didn't authorize that charge.,Disputes
What am I being charged an extra pound when I haven't bought something worth that much?,Disputes
why was i charged a small amount,Disputes
Do you also have this extra fee on your statement?,Disputes
Why did I get charged one pound seemingly randomly?,Disputes
Why was I charged an extra pound?,Disputes
I am being charged a pound out of nowhere. What is this?,Disputes
A pending charge of 1L appears on my statement.  Please explain as I have not made a purchase for that amount,Disputes
Why did you guys charge me an extra €1?,Disputes
Why was I charged more than I should have been?,Disputes
What is the fee on my statement for?,Disputes
"Hello, there seems to be a billing mistake associated with my account.  My app was charged $1 more than it should have.  Could you please explain why this may have happened?",Disputes
Why is there a pending hold on one pound on my statement?,Disputes
I need some help figuring out what this strange payment is on my account. It's stays pending and won't go away.,Disputes
What is this $1 charge on my account?,Disputes
There is a 1£ charge that appears as pending on my statement. What is that? I haven't purchased anything for a pound there.,Disputes
Why did a transaction I made charge me $1?,Disputes
"There seems to be an additional charge of £1 on my statement, what is the reason for this?",Disputes
I still have not received an answer as to why I was charged $1.00 in a transaction?,Disputes
Why does my statement show an extra fee?,Disputes
"There's an extra fee on my statement, why is that?",Disputes
There is some odd 1£ charge that appears as pending on my statement. What's that about? Pretty sure I haven't purchased anything for a pound there.,Disputes
There is a pending payment on my account that is very strange. I don't remember making this and it won't go away. Can you help me figure this out?,Disputes
Can you tell me about why the account I have was charged an extra 1$,Disputes
why does my statement contain an extra fee?,Disputes
Can you tell me why I was charged $1 for a transaction?,Disputes
Why is there an extra €1 fee in my statement?,Disputes
"There is an extra charge on my account I didn't authorise, it's just £1, what is it?",Disputes
What is the dollar that I have pending on my statement there?,Disputes
"I see an extra $1  charge on my statement, why is this?",Disputes
Can you please explain to me why there is an extra €1 fee in my statement?,Disputes
"There is an unexplained $1 charge on my statement, can you please explain this to me?",Disputes
How can I find out about an extra fee on my statement?,Disputes
"Hello, I see that I have been charged an extra $1 on my app.  Could you please provide me with a reason for this charge?",Disputes
"In my statement, there was an extra €1 fee",Disputes
Is there a reason there's an extra fee on my statement?,Disputes
What is this extra fee on my statement.,Disputes
What does the €1 fee mean?,Disputes
"There's a €1 fee on my statement, why?",Disputes
Why was I charged an additional $1?,Disputes
I checked my statement and am being charged one pound. Where did this charge come from?,Disputes
I do not know why I was charged for the $1 transaction.,Disputes
I wanted to know about a pending dollar that is on my statement.,Disputes
